FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
F3387	MD2CCR0005	0.02399916	0.1357855	0.01595951	-0.04055572	-0.0307471	-0.01538372	0.003508752	0.02412504	-0.007739967	-0.004236717
F3388	MD2CCR0006	0.05891588	0.06033152	0.04044464	-0.04456426	-0.03240132	-0.04736561	0.002513353	0.002404794	0.05587284	-0.02409824
F3389	MD2CCR0007	-0.0444851	0.02685391	0.02669918	-0.01340926	0.03086146	-0.04918379	0.01256418	0.01990916	0.0548449	-0.02406485
F3390	MD2CCR0008	-0.01087217	0.07649418	0.02261447	-0.03664381	0.008790166	-0.03932895	0.003048534	0.03398557	0.03775398	-0.0115701
F3391	MD2CCR0009	0.03819599	0.1085856	0.028163	-0.03873684	-0.02627605	-0.03081871	-0.005072954	0.0286116	0.06733606	-0.03810763
F3392	MD2CCR0010	-0.005234707	0.06890413	0.03458651	-0.01946939	0.01203121	-0.03229942	0.004280204	0.01585429	0.01457647	-0.02093816
F3393	MD2CCR0011	-0.200856	-0.02774654	0.020491	0.0180738	0.1237933	-0.03896823	0.006177856	0.00773751	0.0209594	-0.02552829
F3394	MD2CCR0013	0.008344391	0.2020958	0.01066537	-0.04970163	-0.03897791	0.02469709	-0.005564302	0.03209612	0.03594031	-0.01677157
F3395	MD2CCR0014	0.01486101	0.1129036	0.02650704	-0.04369759	-0.01325293	-0.02354059	-0.0125709	0.02769086	0.02909188	-0.02217893
F3396	MD2CCR0015	0.00496433	0.1991306	0.009527045	-0.04960831	-0.02642661	0.02493361	0.0007814964	0.04455136	0.00497797	-0.02809108
F3397	MD2CCR0016	0.009350027	0.05327775	0.03410973	-0.03196352	-0.003713612	-0.05059917	-0.005922892	0.01088948	0.05733286	-0.02471199
F3398	MD2CCR0017	-0.0006201426	0.1538367	0.01539365	-0.04154992	-0.009294084	-0.0009768978	-0.0003665849	0.03972484	0.04989058	-0.01861254
F3399	MD2CCR0018	-0.01981777	0.1269116	0.008066906	-0.02685085	-0.009290253	-0.01594532	0.01039796	0.02814456	0.01510784	-0.02759129
F3400	MD2CCR0019	0.04244581	0.08699341	0.02937097	-0.03847663	-0.03188443	-0.03400081	-0.001093473	0.01564709	0.0523936	-0.02466021
F3401	MD2CCR0020	0.04696684	0.04964137	0.0336929	-0.03589678	-0.01140054	-0.0434415	-0.009782881	0.00173205	0.03829397	-0.01940875
F3402	MD2CCR0021	-0.01940508	0.06184743	0.0338476	-0.04439237	0.01612831	-0.02601875	0.005410392	0.02354758	0.03708359	-0.02918731
F3403	MD2CCR0023	0.04475209	0.0611506	0.0327582	-0.04732226	-0.01120763	-0.04886681	-0.01454956	0.0005842257	0.05614403	-0.02926955
F3404	MD2CCR0025	0.0100791	0.02396769	0.03032977	-0.02562554	0.01666215	-0.03055407	0.0007330844	-0.001060622	0.02168722	-0.005309707
F3405	MD2CCR0026	0.01641115	0.02802224	0.03520992	-0.02231775	-0.0003509525	-0.0496521	-0.009921158	0.01144355	0.0378214	-0.03150242
F3406	MD2CCR0027	0.04929894	0.1105519	0.04102833	-0.05404146	-0.02542815	-0.01296671	0.00260227	0.03267866	0.04927365	-0.03555285
F3407	MD2CCR0028	0.03432251	0.1116456	0.03317111	-0.05139984	-0.02533407	-0.01752284	-0.004065096	0.0443122	0.03613018	-0.01504514
F3408	MD2CCR0031	0.06365998	0.09805568	0.043013	-0.04036794	-0.02900781	-0.03235996	-0.003924298	0.01192095	0.05215782	-0.01946421
F3409	MD2CCR0032	0.01490616	0.1889655	0.01931188	-0.05294787	-0.02883632	0.01202124	-0.003539575	0.04554034	0.06145678	-0.03057603
F3410	MD2CCR0033	0.01323725	0.1280329	0.01272147	-0.03965609	-0.01916904	-0.001490363	0.01453931	0.02577112	0.03968981	-0.02847084
F3411	MD2CCR0034	-0.04749701	0.005783473	0.03084618	-0.01371885	0.04154809	-0.05796871	0.0001124729	0.004231636	0.0331645	-0.01634989
F3412	MD2CCR0035	-0.001016033	0.1072899	0.02441891	-0.04061783	-0.002115039	-0.0306634	-0.003760769	0.02034303	0.04801753	-0.02091034
F3413	MD2CCR0036	-0.1022645	-0.03582162	0.03427047	0.004475785	0.07510915	-0.06282681	-0.001800891	0.005051823	0.02546408	-0.01730981
F3414	MD2CCR0037	0.03343321	0.08726502	0.02289151	-0.04502248	-0.02161543	-0.03160114	0.01854116	0.01570151	0.05084876	-0.03726277
F3415	MD2CCR0038	0.01979785	0.01558247	0.03007004	-0.03560604	0.003212266	-0.04491556	0.0002210308	-0.00743163	0.009614146	-0.004848207
F3416	MD2CCR0039	0.007841541	0.02802493	0.0374482	-0.03333257	0.004776716	-0.05105418	-0.01968198	0.003653441	0.051207	-0.03814584
F3417	MD2CCR0041	0.008554179	0.2285077	-0.005154691	-0.05996072	-0.04089135	0.008950095	0.003389879	0.03167483	0.03096926	-0.02023352
F3418	MD2CCR0043	0.04113584	0.1645022	0.01197158	-0.05043675	-0.03202214	0.003104196	-0.0004761067	0.03209494	0.03363941	-0.02419394
F3419	MD2CCR0044	0.004702788	0.06205443	0.03224861	-0.02458961	-0.004038316	-0.04626078	-0.001856974	0.001116637	0.03292811	-0.01021907
F3420	MD2CCR0045	0.0156115	0.06810983	0.02048029	-0.03046765	0.004501236	-0.03042977	-0.005581102	0.01081273	0.0393147	-0.02705883
F3421	MD2CCR0047	0.005592317	0.1042834	0.02741858	-0.0416355	-0.01141241	-0.03229471	0.003641543	0.01145606	0.05340422	-0.01578355
F3422	MD2CCR0048	-0.01484903	0.09813008	0.02112775	-0.02905258	0.004689376	-0.0293257	-0.01161553	0.03783532	0.03369183	-0.0174554
F3423	MD2CCR0049	0.001742525	0.04199644	0.03201584	-0.01869025	0.0177528	-0.03294281	0.007493564	0.01523279	0.005395051	-0.0130212
F3424	MD2CCR0050	0.05286213	0.08565923	0.03144427	-0.04502059	-0.01938857	-0.03563004	0.006784244	0.003348144	0.02780724	-0.03063693
F3425	MD2CCR0051	0.0008192627	0.03712109	0.03859812	-0.03674908	0.005712603	-0.04962785	-0.003893654	0.008645711	0.03868645	-0.0148638
F3426	MD2CCR0052	-0.02409115	0.1324894	0.009198415	-0.03271154	-0.002551073	-0.002863235	0.02179061	0.01392649	0.01802626	-0.01379147
F3427	MD2CCR0053	0.07952495	0.05276859	0.03677733	-0.04151149	-0.04316886	-0.05362359	0.002842424	0.01047491	0.07181524	-0.01906148
F3428	MD2CCR0054	0.02457107	0.06813586	0.01116078	-0.04548007	-0.02139604	-0.04183129	0.005011042	0.01068484	0.04624344	-0.03058943
F3429	MD2CCR0055	0.0385336	0.13485	0.01469605	-0.05161451	-0.02416626	-0.02779905	-0.002653172	0.04670855	0.09177946	-0.04312199
F3430	MD2CCR0056	-0.01413409	0.068311	0.02073524	-0.02810217	0.01264454	-0.03484169	-0.002593547	0.01092167	0.04119125	-0.01608344
F3431	MD2CCR0057	0.04158801	0.1056792	0.02079068	-0.03277873	-0.04065074	-0.03723799	-0.005173462	0.02009478	0.0513594	-0.02430804
F3432	MD2CCR0058	-0.009039311	-0.0001041879	0.02708673	-0.02856327	0.02439018	-0.0684395	-0.001501823	-0.001595472	0.04024002	-0.007569596
F3433	MD2CCR0059	0.02063712	0.141698	0.03329121	-0.04448578	-0.03808774	-0.007614724	-0.003127993	0.03219287	0.03007475	-0.008392146
F3434	MD2CCR0060	-0.0006326718	0.1822208	0.01857336	-0.04330797	-0.01450526	0.008648158	-0.006870442	0.042511	0.00903466	-0.0002752993
F3435	MD2CCR0061	-0.04766141	0.01263495	0.03039372	-0.01243445	0.0319151	-0.05573198	-0.003023922	0.008393153	0.03818569	-0.01385399
F3436	MD2CCR0062	-0.02707039	0.106862	0.01471575	-0.03171775	0.01413683	-0.003945904	-0.006903756	0.02785061	0.01901561	-0.01381159
F3437	MD2CCR0065	-0.07477953	0.04152286	0.02341416	-0.02376149	0.05150781	-0.04973247	0.01045404	0.01824713	0.04492674	-0.02028331
F3438	MD2CCR0066	0.03948084	0.1164564	0.03521434	-0.04617036	-0.03282549	-0.02480516	0.0005354834	0.01009596	0.0505325	-0.02167217
F3439	MD2CCR0067	0.04651982	0.1400905	0.01967138	-0.04039377	-0.03783204	-0.02269731	-0.01261216	0.03779416	0.07482414	-0.03996807
F3440	MD2CCR0069	-0.02561505	0.08434948	0.01816594	-0.02347349	0.01091366	-0.02138681	-0.003738064	0.03326768	0.03769735	-0.02164328
F3441	MD2CCR0070	-0.0102793	0.04254062	0.03587358	-0.02703857	0.003331204	-0.04988881	-0.01938253	0.01064719	0.02656108	-0.02510872
F3442	MD2CCR0071	0.03035257	0.1510519	0.0255369	-0.05167815	-0.03420471	-0.01048507	-0.001370111	0.02359044	0.0443051	-0.03970336
F3443	MD2CCR0072	-0.02302216	0.0911503	0.02368111	-0.02685182	0.006800897	-0.04038594	0.01840049	-0.003431491	0.03305535	-0.007169763
F3444	MD2CCR0074	0.007209525	0.1524973	0.03100316	-0.04232774	-0.02413544	-0.004816072	-0.004454233	0.02951579	0.02058877	-0.02458923
F3445	MD2CCR0075	0.06674474	0.05982681	0.03013696	-0.02991453	-0.02388652	-0.04022699	0.0008530092	-0.006306989	0.0353653	-0.01483936
F3446	MD2CCR0076	0.05760333	0.08442468	0.03415164	-0.05543674	-0.02911316	-0.04680342	-0.007064925	0.009728688	0.0523393	-0.03237959
F3447	MD2CCR0077	-0.04783652	0.02657755	0.02098388	-0.01034084	0.04217997	-0.02538952	0.01065473	0.01778344	0.0005726513	-0.0007193444
F3448	MD2CCR0078	0.006867018	0.2076839	-0.00476776	-0.0473329	-0.03160598	0.01853671	0.007320382	0.04587846	0.02086593	-0.002751222
F3449	MD2CCR0081	0.06595934	0.03262231	0.03465044	-0.03719387	-0.009766597	-0.06604294	0.008654107	0.003940885	0.07429603	-0.04383643
F3450	MD2CCR0082	-0.08174409	0.03961919	0.03410505	-0.01342471	0.05294486	-0.04582084	-0.003834537	0.02334569	0.05058061	-0.0337591
F3451	MD2CCR0084	0.02076727	0.08887784	0.0320333	-0.04400933	-0.01809734	-0.03457797	-0.008691162	0.01439612	0.04842394	-0.0242655
F3452	MD2CCR0085	0.007666337	0.117555	0.03567056	-0.03753099	-0.02449851	-0.03462601	0.002093561	0.01593463	0.03567864	-0.03124084
F3453	MD2CCR0086	0.02296522	0.1688488	0.01545424	-0.05211743	-0.04388583	0.00711541	-0.004554064	0.02631326	0.02325845	-0.01778657
F3454	MD2CCR0087	0.03199538	0.07606811	0.03978851	-0.03048591	-0.02146584	-0.04791213	-0.005138991	0.009886406	0.04625632	-0.009196209
F3455	MD2CCR0088	-0.01245073	0.1201644	0.02666787	-0.03297747	-0.0133114	0.001098734	-0.005615066	0.0245343	0.03580996	-0.0316795
F3456	MD2CCR0089	-0.03136791	0.001731113	0.02563098	-0.02163614	0.03737982	-0.05917867	0.003922759	0.003503013	0.05391158	-0.02685276
F3457	MD2CCR0092	-0.0008119369	0.1913716	0.01024027	-0.053878	-0.02533155	0.02306061	-0.002447681	0.04164508	0.02515367	-0.01450948
F3458	MD2CCR0093	-0.08280885	-0.008028401	0.02917729	-0.02205569	0.05805253	-0.05101344	0.007503638	0.01040479	0.04139596	-0.02164955
F3459	MD2CCR0096	0.03539577	0.1661997	0.01284073	-0.05846733	-0.0451793	-0.02460724	-0.003820027	0.04670433	0.09898263	-0.0550462
F3460	MD2CCR0113	-0.009220468	0.07664516	0.0246647	-0.02649575	0.001829998	-0.02339946	-0.006374656	0.01558532	0.03776441	-0.02205646
F3461	MD2CCR0117	0.04150089	0.09084187	0.03281046	-0.04535596	-0.03380787	-0.02709578	0.002380719	0.02717119	0.02779578	-0.01925401
F3462	MD2CCR0120	0.04104295	0.134218	0.03405089	-0.04655563	-0.04508298	-0.03515816	-0.000968892	0.02706204	0.08134128	-0.03917682
F3463	MD2CCR0122	-0.002685603	0.05513083	0.03279246	-0.02653535	0.005450397	-0.03531815	-0.006904508	0.02201737	0.0409177	-0.01050999
F3464	MD2CCR0125	-0.0686728	0.069607	0.01218523	-0.01330213	0.04650039	-0.03553302	0.001511893	0.009456776	0.03087216	-0.01861192
F3465	MD2CCR0126	0.03469864	0.1385624	0.01863247	-0.05130017	-0.04237786	-0.02715022	0.007257977	0.03840695	0.0995019	-0.05111051
F3466	MD2CCR0131	0.007707703	0.2131974	0.005159105	-0.0427365	-0.02524278	0.005305185	0.004972968	0.05079238	0.02275582	-0.009834319
F3467	MD2CCR0136	0.00901795	0.049585	0.04343916	-0.03239377	-0.005469027	-0.03557186	-0.00773591	0.005679204	0.02182657	-0.01664686
F3468	MD2CCR0147	0.008665062	0.2035546	0.005798894	-0.05854126	-0.03759544	0.02127041	-0.0008409618	0.05011799	0.02664942	-0.009536419
F3469	MD2CCR0148	0.03554021	0.05087132	0.02800704	-0.03754103	-0.008766365	-0.02802605	-0.002107786	0.01480607	0.05442145	-0.03345312
F3470	MD2CCR0151	0.02526749	0.1593767	0.02641768	-0.05576675	-0.03295962	0.01390467	0.009935788	0.03544407	0.03389935	-0.02613916
F3471	MD2CCR0152	0.003706092	0.09886891	0.02714905	-0.02704622	-0.0103123	-0.02296239	-0.003132959	0.01218185	0.04144426	-0.02869428
F3472	MD2CCR0160	0.02526688	0.0775361	0.02981823	-0.04399492	-0.009159236	-0.04182883	0.006453206	0.01579447	0.06402072	-0.03115872
F3473	MD2CCR0167	0.0056811	0.07688432	0.02395013	-0.03763493	0.003436896	-0.01991707	0.01196589	0.0106939	0.04360209	-0.01128445
F3474	MD2CCR0183	-0.03087613	0.02499929	0.03546334	-0.03454795	0.02596951	-0.06066276	0.007014982	0.01802998	0.05312946	-0.02112959
F3475	MD2CCR0185	0.05949102	0.02734331	0.04649424	-0.03430287	-0.01078873	-0.07652378	-0.00309302	0.005364113	0.07300506	-0.02479972
F3476	MD2CCR0188	0.02622981	0.06510015	0.03872068	-0.03036947	-0.01333656	-0.03634147	-0.006202995	0.01121983	0.03892381	-0.02821365
F3477	MD2CCR0191	-0.1818637	-0.06289902	0.02216791	0.01470464	0.1250764	-0.05821635	0.01382965	0.01206213	0.03423513	-0.01023812
F3478	MD2CCR0192	-0.03328625	0.06632322	0.03216567	-0.02774177	0.01356136	-0.03555836	-0.002224115	0.02060164	0.02785894	-0.00881749
F3479	MD2CCR0198	0.02412901	0.02001107	0.03460033	-0.03211621	-0.000273692	-0.06120982	0.004891819	0.006261407	0.05327422	-0.008626573
F3480	MD2CCR0200	-0.0435563	-0.006989301	0.02538618	0.004285092	0.04105141	-0.0264084	-0.0002176953	0.005702185	-0.008649845	0.001769457
F3481	MD1CCR0190	0.02702999	0.1812348	0.00923039	-0.05593281	-0.03036913	0.007428235	0.005591566	0.03744982	0.03159331	-0.01994289
F3482	MD1CCR0194	0.03803552	0.07771746	0.01544613	-0.04715189	-0.01491065	-0.03664407	-0.003843917	0.01864467	0.04614861	-0.02365307
F3483	MD1CCR0196	0.03879851	0.05543349	0.04302376	-0.03689503	-0.01550154	-0.05836025	0.007820931	0.006308403	0.06540034	-0.04625437
F3484	MD1CCR0199	0.07028171	0.00159374	0.04308503	-0.02613283	-0.01862165	-0.05001532	0.001550366	-0.000431647	0.004199179	-0.01677194
F3485	MD1CCR0104	-0.01499356	0.1351546	0.02543111	-0.04139027	-0.007532025	0.004083078	-0.01508813	0.03360588	0.01967372	-0.02404584
F3486	MD1CCR0106	0.04537808	0.04538788	0.03429382	-0.04512038	-0.007162797	-0.05771321	-0.000217809	-0.005121865	0.04726775	-0.02317426
F3487	MD1CCR0109	-0.09674287	0.05356672	0.01934155	-0.01308711	0.05690769	-0.01388786	0.004272704	0.02776444	0.02764521	-0.02665018
F3488	MD1CCR0111	0.009669897	0.1919295	0.003327981	-0.05755129	-0.0463014	0.003757327	0.01385071	0.03109978	0.02190244	-0.01177909
F3489	MD1CCR0115	-0.1971847	-0.01255757	0.01144352	0.005726701	0.1193016	-0.03552738	0.0208757	0.03252456	0.02412663	-0.02017
F3490	MD1CCR0120	0.02168237	-0.004116662	0.04625288	-0.03220733	0.014037	-0.0629351	-0.004806947	-0.003150507	0.01457219	-0.01369533
F3491	MD1CCR0121	-0.04295106	0.03028251	0.0285472	-0.007262127	0.03204854	-0.03617657	-0.001143048	0.01640656	0.03101078	-0.01209259
F3492	MD1CCR0123	0.07024836	0.03562177	0.04471413	-0.04611275	-0.02208574	-0.07141699	-0.008328353	0.001085432	0.04977855	-0.03982169
F3493	MD1CCR0126	0.02344027	0.02899479	0.03896939	-0.03064596	-0.004135917	-0.07092542	-0.003363623	0.001043114	0.03378302	-0.01474023
F3494	MD1CCR0130	-0.054166	-0.06662642	0.03155763	0.002296717	0.05095751	-0.07735369	0.008867469	-0.003695185	0.05232331	-0.01396357
F3495	MD1CCR0132	0.01665345	0.01581489	0.03027428	-0.02631421	0.008741372	-0.05781862	0.01572285	0.005196582	0.04237073	-0.01405176
F3496	MD1CCR0135	-0.0745448	0.04154206	0.0224425	-0.01463174	0.04607824	-0.02994383	0.014071	0.01588468	0.02856494	-0.01122096
F3497	MD1CCR0136	0.002921998	0.04454177	0.0393555	-0.02657941	0.005175672	-0.04975972	0.008404882	0.001447831	0.02405904	-0.02299697
F3498	MD1CCR0147	0.0347511	0.07368371	0.0348769	-0.03420343	-0.02480548	-0.04717786	0.005027593	0.008182674	0.04448053	-0.02834153
F3499	MD1CCR0148	0.04824485	-0.07826543	0.0510528	-0.02506717	0.01731113	-0.0912332	-1.497832e-06	-0.01879243	0.04907305	-0.03512447
F3500	MD1CCR0151	0.01305992	0.1292012	0.02776519	-0.0434547	-0.02507202	-0.01296324	-0.00747324	0.03417462	0.03210436	-0.01574173
F3501	MD1CCR0154	0.07740021	0.02951843	0.04863777	-0.03251181	-0.01299021	-0.06429997	0.003996326	-0.00252581	0.01966535	-0.01998392
F3502	MD1CCR0156	0.02269578	0.1103793	0.03986441	-0.03143782	-0.0191727	-0.01636569	0.00830554	0.02211607	0.03988453	-0.02055069
F3503	MD1CCR0157	-0.03474445	-0.0009054867	0.03410074	-0.01184584	0.04239798	-0.05700469	-0.007123318	0.004513168	0.03832999	-0.02253209
F3504	MD1CCR0158	-0.05664439	0.04637167	0.009102977	-0.02223548	0.0394637	-0.04915145	-0.002593242	0.01742916	0.03056035	-0.02820397
F3505	MD1CCR0160	0.01171313	0.1800566	0.01945729	-0.05325157	-0.01967054	0.00204059	-0.0001141445	0.03082466	0.03323709	-0.009458917
F3506	MD1CCR0162	-0.1474985	0.001121473	0.01780493	0.01303108	0.07972921	-0.03362716	0.008538468	0.01166062	0.02743542	-0.02283204
F3507	MD1CCR0163	0.08922513	-0.04426932	0.05098669	-0.02579494	-0.005485946	-0.07883314	-0.006824548	-0.0134617	0.04052563	-0.01439047
F3508	MD1CCR0165	0.03723601	0.1006922	0.02464772	-0.0477623	-0.02454523	-0.0151531	0.004406723	0.01285887	0.04275953	-0.01667451
F3509	MD1CCR0166	0.01278853	0.05103171	0.03063406	-0.03311162	-0.01835274	-0.04912962	-0.004592686	0.006013033	0.05117759	-0.02440202
F3510	UNKNOWN1	-0.09385845	-0.01418433	0.02922052	-0.01249525	0.06092439	-0.05235954	0.01525122	0.01091682	0.0409661	-0.0194874
F3511	UNKNOWN2	0.01423613	0.05549937	0.02604819	-0.04193018	0.002514823	-0.0356535	-0.007920022	-0.00553485	0.02208495	0.002849074
F3512	MD1CCR0039	0.06832691	-0.009558354	0.04861759	-0.02718938	-0.004007571	-0.0632603	0.007705326	-0.006348871	0.04693226	-0.03664338
F3513	MD1CCR0042	0.0255122	0.05088695	0.03206922	-0.03946012	-0.003171512	-0.03949873	0.001189621	0.01018363	0.0565131	-0.03842024
F3514	MD1CCR0043	-0.02330192	0.04799414	0.03009041	-0.02831118	0.001986381	-0.05116222	0.005541021	0.01079767	0.03760926	-0.02242272
F3515	MD1CCR0046	0.0821412	-0.09778048	0.0640692	-0.02035526	0.003377898	-0.08291181	-0.002101308	-0.02284156	0.04096338	-0.02562292
F3516	MD1CCR0071	0.06629956	0.04668766	0.04043952	-0.05087481	-0.02500595	-0.07227917	0.006338724	0.0009969664	0.054481	-0.02132812
F3517	MD1CCR0075	0.04979344	-0.02072073	0.05339157	-0.04527231	-0.008747514	-0.0883421	0.005314566	-0.02037593	0.04459019	-0.009110119
F3518	MD1CCR0077	-0.1844482	0.00504834	0.007783301	0.01459879	0.1083474	-0.04789687	0.0206917	0.02243739	0.01845043	-0.03075414
F3519	MD1CCR0078	0.01998315	0.06282621	0.02936317	-0.03130224	-0.0211138	-0.04571507	-0.00096384	0.0217269	0.03019325	-0.02524913
F3520	MD1CCR0080	0.03814472	0.1326892	0.03615586	-0.05342571	-0.03192736	-0.01745612	0.01616916	0.04127093	0.07894195	-0.03256114
F3521	MD1CCR0081	0.01755776	0.01141575	0.04986334	-0.01960539	0.01734603	-0.05215986	0.0003658708	-0.01282593	-0.009250874	0.01367759
F3522	MD1CCR0084	-0.02274569	0.03661708	0.02116246	-0.02128911	0.01817174	-0.0547465	0.005671612	0.008022469	0.04547953	-0.02056529
F3523	MD1CCR0087	-0.05889301	0.1082067	0.007063799	-0.03316642	0.01978897	-0.01868619	0.006062013	0.02786142	0.01977869	-0.0287578
F3524	MD1CCR0088	0.04721399	0.01159471	0.04200279	-0.03363187	-0.005961977	-0.0677817	0.001867448	-0.01473172	0.02659137	-0.01545027
F3525	MD1CCR0091	-0.09399613	0.06283193	-0.001120842	-0.02155435	0.04256982	-0.02406006	0.01534766	0.02101607	0.04441546	-0.01156148
F3526	MD1CCR0093	-0.0231274	0.03180654	0.02355066	-0.0205577	0.01818769	-0.03405657	0.01695781	0.0007450054	0.03874834	0.001686224
F3527	MD1CCR0096	0.0528384	0.009638892	0.03876681	-0.02944606	-0.01689038	-0.05055133	-0.006401791	0.00913561	0.05104344	-0.02281458
F3528	MD1CCR0097	-0.05132465	0.02962805	0.03902034	-0.02125281	0.03185746	-0.04785418	-0.0004920699	0.0143398	0.03406071	-0.02371858
F3529	MD1CCR0098	0.002029926	0.06003367	0.0161398	-0.01802104	0.003214924	-0.03098443	-0.008292275	0.01746773	0.05167032	-0.01836672
F3530	MD1CCR0099	0.03670816	0.1087378	0.021373	-0.04034656	-0.03318126	-0.01907335	0.003370102	0.03353409	0.06892527	-0.02159449
F3531	UNKNOWN3	0.02697652	0.009947161	0.0299403	-0.02073771	0.01013253	-0.04380921	-0.004713477	-0.00112286	-0.02254197	0.004426901
F3532	UNKNOWN4	0.04249824	0.0553799	0.03393398	-0.03068972	-0.01425215	-0.03836374	-0.000164064	0.005348531	0.04802341	-0.01562968
F3533	BO1CCR0001	0.06876582	0.06874525	0.03064845	-0.04165987	-0.02687305	-0.04291428	0.003296676	0.008197323	0.007716144	0.004037925
F3534	BO1CCR0002	0.09777027	-0.0201588	0.06019032	-0.03067588	-0.02043236	-0.09928965	0.005343004	-0.03547819	0.01097942	0.03506739
F3535	BO1CCR0003	0.06426064	0.03063133	0.04126968	-0.03595382	-0.0157398	-0.04463429	0.007052323	-0.02152187	0.007537617	-0.0007767839
F3536	BO1CCR0005	0.07913305	0.03861997	0.046818	-0.03744148	-0.03265338	-0.05471028	-0.007647553	-0.02521784	-0.02167613	0.02033806
F3537	BO1CCR0006	0.07579657	0.01612406	0.04493551	-0.02599752	-0.03181306	-0.05323853	-0.004785374	-0.02368583	-0.01216986	0.01235419
F3538	BO1CCR0007	0.04405317	0.01051537	0.0373415	-0.01953579	-0.006900872	-0.05687851	0.008513972	-0.003941003	-0.003811533	-0.007645024
F3539	BO1CCR0009	0.1098096	-0.06958715	0.06731518	-0.02081751	-0.02412804	-0.09952776	-0.007352502	-0.03479198	0.01312347	0.02661535
F3540	BO1CCR0011	-0.01275174	0.04701406	0.03153978	-0.02668153	0.001409497	-0.04494886	0.006580633	0.003993178	0.04634932	-0.01529549
F3541	BO1CCR0012	-0.0352303	-0.007884856	0.03585827	-0.01645044	0.03864653	-0.05032702	0.01593516	0.01019057	0.0457178	-0.02864191
F3542	BO1CCR0013	0.0552738	0.04329341	0.0396942	-0.0418173	-0.01002075	-0.04846567	0.008001554	0.008765452	0.0578189	-0.0277074
F3543	BO1CCR0015	0.03611216	0.04441633	0.03919925	-0.04358137	-0.009076239	-0.05641603	0.004451745	0.002677008	0.0502476	-0.004016515
F3544	BO1CCR0016	0.0735994	-0.01538731	0.05269662	-0.03951717	-0.01592097	-0.07280373	-0.01010085	-0.01667754	0.0003062776	0.003931319
F3545	BO1CCR0017	-0.009869605	-0.01688121	0.04573778	-0.01362978	0.02340502	-0.04544159	0.0066411	-0.002511438	0.00393004	-0.01314226
